student_id,name,age,gender,study_hours,attendance_percentage,previous_score,assignment_score,midterm_score,absences,sleep_hours,internet_access,parental_education,family_income,extracurricular,study_environment,final_score,performance
STU01167,Jenna Bryant,19,Male,5.7,72.1,91.4,39.9,75.0,30,6.3,No,Postgraduate,Middle,Yes,Poor,63.15,Pass
STU01168,Michelle Rodriguez,16,Male,7.7,95.1,47.6,86.2,99.7,30,5.5,Yes,Diploma,High,Yes,Poor,79.7,Pass
STU01169,Timothy Monroe,19,Female,3.8,76.0,49.2,31.1,45.4,25,5.7,Yes,Postgraduate,High,Yes,Excellent,39.8,Fail
STU01170,Patricia Hayes,22,Male,7.0,85.2,35.5,75.5,75.8,12,9.7,Yes,Diploma,High,Yes,Excellent,68.34,Pass
STU01171,Tina Taylor,20,Male,0.5,62.4,90.3,95.2,80.4,23,8.6,Yes,Postgraduate,Low,Yes,Average,63.49,Pass
STU01172,Mr. Anthony Mcconnell PhD,16,Female,2.2,59.1,82.7,39.5,62.8,26,9.6,Yes,Graduate,Low,No,Excellent,47.69,Fail
STU01173,Mr. Thomas Thompson,21,Male,1.9,98.9,94.6,68.9,41.9,11,5.9,Yes,Graduate,High,Yes,Poor,51.42,Pass
STU01174,Monica Anderson,19,Female,2.6,98.6,40.0,81.3,30.0,15,7.6,No,Graduate,Low,Yes,Excellent,49.11,Fail
STU01175,Kyle Andrade,18,Female,7.4,64.4,42.1,75.6,79.9,29,8.1,Yes,Postgraduate,High,No,Poor,59.89,Pass
STU01176,Janice Petty,20,Male,7.7,96.2,59.7,89.2,61.7,19,6.5,No,Graduate,Middle,No,Poor,68.67,Pass
STU01177,Pamela Hill,15,Female,1.7,71.3,64.9,31.6,61.1,28,8.7,Yes,Postgraduate,Middle,Yes,Poor,54.11,Pass
STU01178,Tracy Chavez,21,Female,7.3,50.9,66.2,85.1,67.9,6,5.9,Yes,Diploma,Middle,Yes,Excellent,73.03,Pass
STU01179,Jason Graves,15,Male,1.5,94.4,60.6,91.5,71.0,24,8.0,No,Diploma,Middle,No,Good,66.7,Pass
STU01180,Elizabeth Miles,19,Female,3.5,75.7,82.2,56.2,57.2,13,4.6,Yes,Graduate,Low,No,Excellent,63.19,Pass
STU01181,Michelle Walls,17,Male,7.4,54.6,72.1,58.9,58.4,11,8.1,No,High School,Middle,Yes,Poor,62.73,Pass
STU01182,Christina Weber,18,Female,6.3,91.4,41.1,92.8,75.9,1,9.3,Yes,Postgraduate,Middle,No,Poor,70.3,Pass
STU01183,Gregory Chambers,17,Male,4.1,77.1,89.7,93.0,61.4,30,5.6,No,Graduate,Low,No,Excellent,57.82,Pass
STU01184,Miss Tina Gordon,22,Male,2.7,63.4,86.0,34.9,77.4,10,5.0,No,Postgraduate,Low,Yes,Poor,49.27,Fail
STU01185,Erica Wilson,15,Male,3.1,53.1,47.5,83.8,92.0,4,5.3,No,High School,High,Yes,Poor,51.67,Pass
STU01186,John Duncan,20,Female,7.1,88.1,63.4,77.0,89.3,19,4.1,Yes,Postgraduate,Middle,No,Good,62.54,Pass
STU01187,Jennifer Adkins,22,Male,3.5,95.4,78.1,68.0,67.1,24,6.1,No,Diploma,High,Yes,Average,75.66,Pass
STU01188,Donna Boone,18,Female,3.6,85.7,86.0,40.8,61.6,24,6.4,Yes,Graduate,High,Yes,Excellent,60.52,Pass
STU01189,Kelly Johnson,18,Female,5.7,62.5,71.6,91.4,59.3,22,9.5,Yes,Diploma,Low,Yes,Average,71.02,Pass
STU01190,Michael Gonzalez,16,Male,0.7,80.2,48.0,90.4,49.8,12,8.1,Yes,Graduate,Low,Yes,Excellent,53.46,Pass
STU01191,Candace Mitchell,15,Male,5.6,61.1,32.3,58.6,50.2,2,8.9,Yes,Postgraduate,Middle,No,Average,52.15,Pass
STU01192,Ryan Vaughn,18,Female,5.0,80.2,83.8,59.8,49.3,13,5.6,No,High School,High,No,Poor,67.78,Pass
STU01193,Paul Johnson,19,Male,4.5,72.5,58.6,36.4,80.3,8,5.3,No,Graduate,Middle,No,Average,57.23,Pass
STU01194,Ashley Parrish,20,Male,2.2,79.2,54.1,61.4,67.6,5,5.2,Yes,High School,Low,No,Average,49.77,Fail
STU01195,Sharon Newton,19,Female,1.7,94.0,58.2,58.8,32.5,8,7.0,Yes,Postgraduate,Low,No,Excellent,60.32,Pass
STU01196,Cynthia Mueller,20,Female,5.8,58.9,46.4,86.8,96.3,9,4.8,Yes,High School,High,Yes,Average,77.38,Pass
STU01197,Donna Beck,20,Female,4.2,60.7,33.9,52.8,40.1,23,8.3,No,Graduate,Low,No,Average,39.14,Fail
STU01198,Jasmine Frye,21,Male,0.6,90.4,41.5,72.4,53.6,28,7.5,Yes,Diploma,High,Yes,Poor,51.19,Pass
STU01199,Emily Arnold,18,Male,2.9,54.3,44.5,43.2,60.0,22,7.9,No,High School,Low,No,Good,58.41,Pass
STU01200,David Oliver,22,Male,7.7,79.5,60.6,70.1,95.0,17,9.0,Yes,High School,Low,Yes,Excellent,78.68,Pass
STU01201,Sheila Greer,19,Female,2.9,61.9,47.1,65.3,82.1,28,7.0,No,Postgraduate,High,Yes,Excellent,56.66,Pass
STU01202,Michele Holland,16,Female,6.5,64.5,73.2,59.9,92.2,13,9.1,Yes,Diploma,High,No,Average,69.89,Pass
STU01203,Kimberly Morrison,19,Male,4.4,84.6,87.4,64.7,51.9,30,8.5,Yes,Diploma,High,No,Excellent,59.58,Pass
STU01204,Tracey Phillips,16,Male,7.0,86.2,56.2,45.0,54.9,14,5.7,No,Postgraduate,Middle,No,Average,54.11,Pass
STU01205,Michael Lopez,17,Male,1.8,87.2,46.4,61.8,57.0,5,9.9,Yes,High School,High,No,Good,52.1,Pass
STU01206,Jose Bennett,19,Male,1.2,79.5,69.0,59.3,60.2,9,4.3,No,High School,Low,Yes,Poor,52.75,Pass
STU01207,Justin Anderson,18,Female,4.4,75.2,39.7,37.3,38.7,1,4.6,Yes,Graduate,Low,No,Poor,40.49,Fail
STU01208,Dawn Rivera,18,Male,2.4,58.7,92.3,89.8,46.1,17,6.0,Yes,High School,High,No,Good,58.63,Pass
STU01209,Brittney Hernandez,20,Male,2.1,74.6,31.3,77.0,66.6,30,9.4,No,Diploma,Middle,No,Good,55.56,Pass
STU01210,Anthony Randolph,15,Male,6.4,56.4,55.9,41.9,47.8,26,5.6,No,Diploma,High,No,Average,47.77,Fail
STU01211,Mary Henry,19,Male,4.7,70.6,91.6,38.8,98.2,17,5.4,Yes,Postgraduate,High,No,Average,64.61,Pass
STU01212,Heather Bowers,22,Male,1.6,92.9,50.1,76.1,69.7,10,6.8,No,Diploma,High,No,Average,66.15,Pass
STU01213,Daniel White,22,Male,4.2,86.6,35.7,76.8,92.7,23,4.3,No,Graduate,Low,No,Poor,67.26,Pass
STU01214,Jonathan Perry,22,Male,3.8,70.2,38.9,65.5,38.9,14,6.9,Yes,Diploma,Low,No,Average,45.01,Fail
STU01215,Anna Walker,19,Male,6.2,62.9,61.3,99.4,78.1,9,9.0,Yes,Diploma,Middle,Yes,Poor,78.67,Pass
STU01216,Gary Ward,17,Male,0.8,56.1,43.2,58.1,89.2,13,6.1,Yes,Postgraduate,High,No,Poor,49.67,Fail
STU01217,Paul Moreno,17,Male,5.4,85.5,68.1,55.0,70.4,19,6.1,Yes,Postgraduate,Middle,Yes,Poor,62.6,Pass
STU01218,Samantha Zavala MD,15,Male,5.4,66.5,55.4,48.3,54.0,4,6.5,Yes,High School,Middle,Yes,Poor,58.84,Pass
STU01219,Jill Conway,15,Male,5.9,75.6,91.3,32.9,65.2,17,7.5,No,High School,Low,Yes,Excellent,68.75,Pass
STU01220,Lisa Haley,22,Male,2.3,93.8,31.2,81.3,95.3,9,7.9,No,Postgraduate,Low,Yes,Poor,67.98,Pass
STU01221,Erica Moon,19,Male,3.8,52.2,89.8,62.9,32.0,0,8.1,Yes,High School,High,No,Poor,47.19,Fail
STU01222,Janice Fernandez,21,Male,2.1,53.2,67.3,73.5,65.4,0,8.9,Yes,High School,Low,No,Excellent,56.24,Pass
STU01223,Thomas Short,17,Female,7.0,80.8,30.8,78.7,59.3,20,7.4,No,Diploma,High,No,Poor,55.66,Pass
STU01224,Robert Griffin,22,Male,7.4,56.7,73.6,30.3,94.7,3,4.7,Yes,High School,Middle,No,Poor,73.07,Pass
STU01225,Steven Lee,20,Male,1.2,66.7,54.3,45.0,71.0,11,6.7,Yes,High School,High,Yes,Average,50.37,Pass
STU01226,Tiffany Jackson,21,Female,6.6,84.5,77.1,78.9,51.8,19,4.6,Yes,Postgraduate,Low,No,Good,65.74,Pass
STU01227,Kimberly Smith,20,Male,2.5,91.6,93.7,64.6,30.7,8,4.8,No,Graduate,Middle,Yes,Poor,59.95,Pass
STU01228,Michael Ayala,17,Male,1.1,97.2,53.7,93.9,84.6,10,8.5,Yes,Postgraduate,Middle,No,Poor,59.15,Pass
STU01229,Jessica Garcia,16,Female,5.1,81.3,71.5,74.0,68.8,30,9.9,No,Diploma,Low,No,Average,71.16,Pass
STU01230,Michele Cherry,17,Female,7.0,60.8,35.4,63.8,66.0,11,9.0,No,Postgraduate,Middle,No,Excellent,63.73,Pass
STU01231,Maria Case,20,Male,3.8,78.5,64.3,32.7,73.1,25,9.0,Yes,Postgraduate,Middle,No,Excellent,59.2,Pass
STU01232,Brittany Stevens,18,Female,5.0,58.2,38.0,98.6,57.6,2,5.4,No,Diploma,High,Yes,Average,52.77,Pass
STU01233,Brandon Brown,20,Male,1.8,83.4,69.6,75.0,36.2,6,9.4,Yes,Graduate,High,No,Average,47.04,Fail
STU01234,Kristin Andrews,16,Male,4.0,69.5,86.1,95.0,51.2,29,9.2,No,Graduate,Low,No,Excellent,58.4,Pass
STU01235,David Hughes,17,Female,6.4,96.5,46.0,70.4,49.2,7,8.9,Yes,Diploma,Low,Yes,Poor,64.87,Pass
STU01236,Jessica Smith,17,Female,3.0,66.1,71.9,89.6,72.6,23,9.1,Yes,Postgraduate,Middle,Yes,Poor,63.01,Pass
STU01237,Kimberly May,16,Female,2.5,76.0,59.3,30.8,69.0,26,8.0,Yes,High School,Low,No,Average,59.73,Pass
STU01238,Nicole Richards,16,Male,4.8,53.3,37.6,71.8,49.2,2,4.5,Yes,Postgraduate,Low,Yes,Excellent,53.41,Pass
STU01239,Angel Reilly,17,Female,3.7,77.7,51.4,80.4,75.1,15,6.0,No,Graduate,Middle,Yes,Good,66.18,Pass
STU01240,Richard Turner,16,Male,5.3,77.7,30.7,78.8,56.3,1,9.7,Yes,Diploma,High,Yes,Poor,67.0,Pass
STU01241,Preston Kim,21,Female,6.6,79.4,46.4,44.3,53.8,21,6.9,No,Graduate,High,No,Average,57.35,Pass
STU01242,Matthew Wells,21,Male,1.7,98.9,37.0,95.2,94.0,8,7.2,Yes,Postgraduate,Low,Yes,Excellent,59.67,Pass
STU01243,Brandy Myers,15,Male,5.9,71.8,71.0,53.8,51.1,12,7.5,Yes,High School,High,No,Excellent,73.02,Pass
STU01244,Kimberly Choi,20,Female,2.6,68.3,35.5,33.7,47.7,26,4.4,No,Diploma,Low,No,Excellent,40.12,Fail
STU01245,Michael Sloan,18,Female,1.3,90.6,32.5,76.1,49.1,3,9.2,Yes,High School,Middle,No,Poor,43.75,Fail
STU01246,Monica Brooks,18,Female,4.4,69.1,66.7,38.0,99.8,5,6.6,Yes,High School,Low,Yes,Good,64.78,Pass
STU01247,Kristen Peters,18,Male,3.1,85.5,53.7,88.3,61.8,20,8.3,Yes,Diploma,Middle,Yes,Poor,57.61,Pass
STU01248,Aaron Carlson,22,Male,1.6,65.8,93.4,48.0,61.9,1,4.2,No,High School,Middle,Yes,Good,58.28,Pass
STU01249,Theresa Torres,19,Female,3.5,78.6,92.0,66.2,87.3,16,7.3,Yes,Graduate,Middle,No,Average,69.52,Pass
STU01250,Stephanie Cooper,16,Female,4.8,97.5,85.8,46.0,45.4,13,5.2,Yes,Diploma,Low,No,Excellent,60.0,Pass
STU01251,Matthew Hunt,15,Female,7.4,92.6,80.4,57.5,65.3,5,6.8,Yes,Postgraduate,Low,Yes,Average,72.48,Pass
STU01252,Daniel Davenport,18,Male,0.7,56.6,87.6,82.6,59.6,24,7.1,Yes,Graduate,Middle,Yes,Good,45.81,Fail
STU01253,Christopher Marsh,19,Female,3.3,87.0,81.0,83.4,80.6,19,5.2,No,High School,High,No,Average,67.17,Pass
STU01254,Sarah Randolph,18,Male,3.0,87.7,51.4,39.7,57.9,30,9.9,Yes,Postgraduate,Low,Yes,Average,42.9,Fail
STU01255,Julia Dunn MD,19,Male,2.2,80.6,58.1,35.0,64.2,15,8.2,Yes,Postgraduate,Middle,Yes,Good,58.29,Pass
STU01256,Brett Swanson,17,Male,2.7,54.3,90.9,56.5,70.3,8,8.8,No,Graduate,Low,Yes,Average,59.4,Pass
STU01257,Mr. Carl Rios,22,Female,2.9,85.8,38.8,50.4,40.1,15,8.9,No,Postgraduate,High,Yes,Poor,52.6,Pass
STU01258,Manuel Mccullough,22,Male,7.6,76.4,65.1,62.3,52.8,11,6.9,No,Postgraduate,Middle,Yes,Excellent,59.53,Pass
STU01259,Jerry Jensen,20,Female,5.0,99.3,91.0,90.4,92.2,11,6.8,Yes,Postgraduate,High,No,Good,85.53,Pass
STU01260,Kevin Cunningham,15,Male,3.4,98.1,57.0,72.1,79.7,23,9.7,Yes,High School,Low,Yes,Good,69.32,Pass
STU01261,Eugene Patterson,21,Male,2.3,87.3,63.9,48.8,84.4,18,7.3,No,High School,Low,No,Excellent,55.28,Pass
STU01262,David Walker,16,Female,4.1,80.9,56.3,43.9,97.3,14,7.1,No,Postgraduate,Low,Yes,Average,71.15,Pass
STU01263,Jessica Larsen,16,Female,6.0,70.6,53.1,58.5,58.6,24,7.3,No,Diploma,Middle,No,Poor,56.99,Pass
STU01264,Nicholas Humphrey,20,Female,1.5,74.8,41.0,38.8,95.3,19,7.6,No,Diploma,High,No,Poor,71.06,Pass
STU01265,Ian Torres,19,Female,5.4,70.1,89.1,74.7,83.8,1,6.2,Yes,Postgraduate,Low,Yes,Good,71.38,Pass
STU01266,Casey Obrien,15,Female,2.5,64.3,47.6,89.9,32.2,1,4.5,No,Postgraduate,Middle,Yes,Poor,49.76,Fail
STU01267,Shannon Taylor,18,Male,2.6,60.0,45.1,85.9,69.4,30,4.0,No,Graduate,Middle,Yes,Poor,43.29,Fail
STU01268,Deborah Mercado,17,Male,1.4,83.8,75.6,80.5,81.0,8,4.0,No,High School,Middle,No,Excellent,56.89,Pass
STU01269,Bernard Smith,18,Female,7.7,90.7,88.8,31.1,95.4,5,8.9,Yes,High School,Middle,No,Good,81.96,Pass
STU01270,Amanda Perkins,17,Male,7.6,72.1,69.0,63.3,95.3,11,4.5,No,Postgraduate,Middle,Yes,Excellent,82.59,Pass
STU01271,Kevin Escobar,20,Female,4.3,84.3,81.5,70.8,93.6,26,9.7,Yes,Diploma,Low,Yes,Good,72.68,Pass
STU01272,Kimberly Lutz,20,Male,0.7,66.5,64.9,93.8,89.3,4,4.8,No,Diploma,Middle,No,Poor,59.46,Pass
STU01273,Reginald Diaz,21,Female,1.2,79.5,64.6,48.6,93.0,16,9.6,Yes,Postgraduate,Low,No,Poor,66.1,Pass
STU01274,Raymond Quinn,15,Male,3.4,86.8,60.9,38.6,95.0,23,6.7,Yes,Postgraduate,High,Yes,Excellent,62.33,Pass
STU01275,John Dixon,18,Female,6.0,68.4,31.2,37.0,64.7,6,8.1,Yes,High School,Middle,No,Poor,61.03,Pass
STU01276,Jonathan Bates,19,Female,5.7,85.2,62.0,94.0,64.2,16,6.7,Yes,Postgraduate,High,No,Excellent,63.65,Pass
STU01277,Renee Mendez,21,Female,2.0,65.4,32.8,74.3,47.4,11,5.8,No,Graduate,Low,Yes,Excellent,42.97,Fail
STU01278,Jose Griffin,21,Female,2.3,58.5,80.4,39.1,61.8,5,7.0,Yes,Postgraduate,Middle,No,Excellent,57.99,Pass
STU01279,Travis Hopkins,19,Male,5.7,81.7,82.7,33.1,50.8,2,5.7,Yes,High School,High,Yes,Excellent,57.5,Pass
STU01280,Nancy Webb,16,Female,2.8,76.1,73.1,56.7,80.4,23,6.0,Yes,Postgraduate,High,Yes,Good,56.96,Pass
STU01281,Daniel Freeman,21,Male,2.7,77.1,31.5,35.6,59.3,7,9.7,No,Postgraduate,Low,Yes,Excellent,47.25,Fail
STU01282,Jacob Williams,16,Female,6.8,86.6,69.7,87.4,58.3,30,5.3,No,Postgraduate,High,No,Poor,69.08,Pass
STU01283,Terry Ward,20,Male,4.3,77.4,65.0,69.6,96.4,16,9.4,No,Graduate,High,No,Good,72.14,Pass
STU01284,Jesse Williams,21,Male,7.6,54.9,47.2,64.7,89.3,0,7.0,No,High School,Low,Yes,Average,69.35,Pass
STU01285,Mrs. Michele Boyd,20,Female,6.1,56.9,46.4,81.2,41.5,10,6.1,Yes,Postgraduate,Low,No,Average,50.27,Pass
STU01286,Sandy Baker,21,Male,5.8,68.4,66.1,37.0,86.4,25,6.2,No,Diploma,High,No,Average,55.78,Pass
STU01287,Carrie Valdez,21,Female,5.4,86.3,43.6,91.9,73.1,16,6.6,Yes,Postgraduate,Low,Yes,Average,63.89,Pass
STU01288,Matthew Houston,16,Female,3.0,90.5,75.2,83.6,60.9,26,8.3,No,Diploma,Middle,Yes,Poor,67.64,Pass
STU01289,Jamie Solomon,16,Male,3.4,60.6,71.1,98.3,51.7,13,6.8,Yes,Diploma,Low,Yes,Excellent,61.28,Pass
STU01290,Heather Parrish,15,Male,6.8,88.1,33.8,99.9,82.7,14,9.2,No,Diploma,Low,Yes,Good,84.16,Pass
STU01291,Mr. Larry Shaw,18,Male,5.4,92.8,37.3,54.3,91.3,23,5.2,No,Graduate,High,Yes,Good,63.97,Pass
STU01292,Christopher Jones,16,Male,6.9,84.3,63.8,88.1,59.3,20,5.2,Yes,High School,Low,No,Poor,69.58,Pass
STU01293,Christine Lopez,16,Male,2.6,75.3,64.5,86.4,85.4,9,7.5,No,Diploma,Low,Yes,Excellent,63.62,Pass
STU01294,Mitchell Wilson,20,Male,0.9,93.7,34.9,47.3,78.7,12,6.5,Yes,Postgraduate,Low,No,Poor,57.35,Pass
STU01295,Robert Cortez,22,Male,7.1,64.9,30.8,51.0,70.5,6,6.3,No,Postgraduate,Middle,No,Average,64.0,Pass
STU01296,Mr. Daniel Martin,17,Female,7.3,63.3,60.0,68.4,96.4,0,10.0,Yes,High School,Low,No,Good,75.19,Pass
STU01297,Alison Williams,22,Male,2.3,86.3,54.6,30.6,30.6,5,6.8,No,High School,Low,Yes,Poor,42.76,Fail
STU01298,Candace Soto,17,Male,5.7,64.7,66.4,51.1,41.7,27,6.4,No,High School,Low,Yes,Good,52.13,Pass
STU01299,Kenneth Brown,17,Male,2.2,76.7,42.9,65.6,41.0,2,8.0,Yes,Graduate,Middle,No,Average,47.54,Fail
STU01300,Christopher Mullen,16,Female,4.0,53.5,68.9,48.5,66.9,22,7.1,No,Postgraduate,High,No,Excellent,55.35,Pass
STU01301,Kristy Smith,21,Male,7.4,77.5,67.9,58.1,96.4,8,8.7,Yes,Diploma,High,No,Excellent,79.81,Pass
STU01302,Mary Campbell,16,Female,3.7,91.4,83.5,43.2,79.1,5,5.7,Yes,Postgraduate,Middle,No,Excellent,63.93,Pass
STU01303,Jerry Haney,19,Female,2.7,64.8,77.2,46.1,30.1,19,8.3,Yes,Postgraduate,Middle,Yes,Good,43.21,Fail
STU01304,Carolyn Greer,20,Male,4.1,52.2,93.1,80.1,52.6,14,5.9,Yes,High School,High,No,Excellent,52.07,Pass
STU01305,Rebecca Hoover,19,Female,3.9,81.3,39.5,43.2,90.2,12,5.5,Yes,High School,Low,No,Excellent,64.82,Pass
STU01306,Matthew Baker,17,Female,5.5,67.1,74.4,31.4,81.5,7,6.9,Yes,Diploma,High,No,Good,61.2,Pass
STU01307,Grace Chavez,17,Female,6.6,97.7,90.2,93.6,65.9,3,6.2,Yes,Graduate,High,Yes,Good,88.35,Pass
STU01308,Crystal Cruz,18,Female,7.1,60.3,89.7,87.1,98.5,18,9.3,No,Diploma,High,Yes,Excellent,77.6,Pass
STU01309,Dale Heath,19,Male,2.6,55.3,37.3,50.4,73.0,16,8.8,Yes,High School,High,No,Poor,51.39,Pass
STU01310,Jennifer Hernandez,21,Female,0.5,59.3,36.5,55.4,65.1,10,4.3,No,Diploma,Low,Yes,Excellent,48.05,Fail
STU01311,John Mendez,22,Male,3.1,59.0,72.1,62.5,64.7,8,6.6,No,High School,Low,No,Average,65.11,Pass
STU01312,Richard Gordon,20,Female,4.7,96.5,54.6,62.5,36.2,7,7.7,Yes,Graduate,Low,Yes,Excellent,58.49,Pass
STU01313,John Anderson,19,Male,2.7,58.0,65.4,67.3,35.3,26,8.2,No,High School,High,Yes,Good,41.01,Fail
STU01314,Samantha Prince,15,Male,4.0,86.0,64.4,57.7,52.6,15,7.7,Yes,Postgraduate,High,No,Good,60.86,Pass
STU01315,Marie Boyd,20,Female,7.5,83.6,34.9,62.2,92.4,12,4.6,Yes,Graduate,Middle,Yes,Excellent,74.63,Pass
STU01316,Andrew Moreno,19,Female,3.6,72.0,71.2,84.2,32.4,15,7.6,Yes,Graduate,High,Yes,Poor,52.84,Pass
STU01317,Robert Clarke,18,Male,1.9,67.3,52.6,62.8,53.4,26,4.6,Yes,Diploma,Low,No,Excellent,50.43,Pass
STU01318,Kevin Figueroa,18,Male,1.4,97.3,77.7,74.6,75.2,2,9.0,Yes,Graduate,High,Yes,Poor,67.83,Pass
STU01319,Melissa Davis,19,Male,1.3,75.2,75.3,71.1,88.3,3,4.4,Yes,Graduate,Low,No,Good,65.12,Pass
STU01320,John Hall,21,Female,3.3,67.0,70.4,92.4,64.7,22,8.9,Yes,Diploma,High,No,Poor,72.02,Pass
STU01321,Diane Mcdowell,17,Female,3.5,55.1,34.0,33.6,56.6,27,6.0,Yes,Postgraduate,High,No,Poor,47.03,Fail
STU01322,Colin Fletcher,18,Female,0.9,61.1,47.8,68.3,40.1,21,4.8,No,Graduate,Middle,No,Average,46.01,Fail
STU01323,Laura Wilson,16,Female,7.6,90.2,41.7,58.5,54.9,24,8.7,No,High School,Middle,Yes,Average,57.57,Pass
STU01324,Matthew Watts,16,Male,6.0,69.8,47.1,56.3,64.8,15,6.1,Yes,Diploma,Low,Yes,Excellent,58.62,Pass
STU01325,Jack Moore,21,Male,2.3,69.9,31.2,84.1,42.0,15,4.3,Yes,Graduate,Low,No,Good,52.68,Pass
STU01326,Dawn Wyatt,22,Male,6.6,74.7,43.3,81.6,79.0,27,5.5,Yes,Diploma,Low,No,Excellent,69.19,Pass
STU01327,Jacob Hill,22,Male,7.3,55.2,93.9,90.2,78.2,24,9.6,No,Diploma,Low,No,Excellent,70.06,Pass
STU01328,Nicole Gutierrez,17,Female,3.8,53.6,55.3,81.9,57.1,30,6.0,Yes,Diploma,Middle,Yes,Poor,55.74,Pass
STU01329,Karen Wood,18,Male,5.0,93.6,33.1,57.0,41.1,28,8.2,No,Diploma,Middle,Yes,Excellent,54.71,Pass
STU01330,Dawn Parker,22,Female,2.6,59.9,90.9,31.3,60.6,8,4.1,Yes,High School,Middle,No,Average,47.93,Fail
STU01331,Michael Fitzgerald,17,Female,4.1,75.1,50.9,39.3,56.3,16,8.0,No,Graduate,Low,No,Good,53.53,Pass
STU01332,Mary Adkins,20,Male,4.9,60.0,48.7,41.3,47.5,1,5.3,No,Postgraduate,Low,No,Average,56.59,Pass
STU01333,Michael Martin,21,Male,4.4,78.1,91.4,43.7,74.9,19,8.9,No,Postgraduate,High,No,Poor,57.38,Pass
STU01334,James Morgan,15,Male,2.5,52.0,49.9,82.1,33.3,30,5.3,Yes,Diploma,Low,Yes,Poor,44.84,Fail
STU01335,Melissa Mann,19,Male,5.8,89.1,59.6,78.9,57.2,2,5.0,Yes,Graduate,Low,No,Excellent,73.25,Pass
STU01336,Vincent Smith,21,Male,7.6,53.4,63.0,53.0,65.6,7,4.1,No,Postgraduate,Low,Yes,Average,50.94,Pass
STU01337,Charles Frost,20,Female,2.8,91.0,66.0,61.5,50.0,22,5.8,No,High School,Low,Yes,Excellent,61.29,Pass
STU01338,Austin Walker,19,Male,7.8,71.9,55.6,89.3,59.9,5,7.3,No,High School,Low,Yes,Good,66.94,Pass
STU01339,Andrew Cruz,22,Male,2.2,87.2,64.6,86.6,84.7,30,5.3,Yes,Postgraduate,Middle,No,Poor,69.54,Pass
STU01340,Miss Kelly Dawson,17,Female,3.1,58.6,30.2,61.6,54.7,28,7.3,Yes,Diploma,High,Yes,Good,49.04,Fail
STU01341,Theresa Wilkins,22,Male,1.9,93.0,46.8,45.9,63.6,15,7.0,Yes,Postgraduate,Low,Yes,Poor,50.46,Pass
STU01342,Jessica Harris,19,Male,1.8,85.9,80.1,62.4,80.0,16,8.4,Yes,Diploma,Low,Yes,Good,60.15,Pass
STU01343,Regina Mitchell,20,Female,1.5,98.3,83.4,44.3,43.0,15,4.8,No,Graduate,High,No,Good,55.33,Pass
STU01344,Kyle Black,20,Female,4.0,89.1,78.5,72.3,78.0,0,4.1,No,Graduate,High,No,Excellent,66.51,Pass
STU01345,Christopher Johnson,16,Female,2.8,81.9,30.6,32.3,89.6,21,8.1,Yes,Diploma,Middle,Yes,Average,59.87,Pass
STU01346,Aaron Moore,20,Female,6.4,65.3,32.3,95.3,54.2,0,4.6,Yes,Postgraduate,Middle,Yes,Poor,54.48,Pass
STU01347,Penny Gomez MD,18,Female,4.2,88.4,44.4,48.9,47.0,20,10.0,Yes,Graduate,High,No,Average,55.96,Pass
STU01348,Kelly Mclaughlin,19,Female,7.4,57.3,93.1,96.3,91.9,28,5.3,No,Postgraduate,High,No,Good,69.9,Pass
STU01349,Brandon Mitchell,19,Male,5.3,88.0,94.1,42.6,83.6,1,6.0,No,High School,Middle,No,Good,70.34,Pass
STU01350,Suzanne Bailey,19,Male,6.5,73.2,64.9,99.7,57.9,0,7.7,No,Diploma,Middle,Yes,Good,63.66,Pass
STU01351,Destiny Obrien,17,Female,3.2,69.6,75.2,95.7,68.0,15,8.6,No,High School,Middle,Yes,Excellent,63.33,Pass
STU01352,Timothy Andrews,15,Male,2.4,75.9,31.0,48.5,66.0,9,7.4,Yes,High School,Middle,No,Poor,50.91,Pass
STU01353,Jason Rodriguez,21,Female,7.4,82.3,57.0,95.1,84.9,21,5.2,Yes,High School,Middle,Yes,Good,76.8,Pass
STU01354,Edward Arroyo,19,Male,4.7,89.5,78.0,73.8,99.0,30,7.2,Yes,Graduate,Low,Yes,Excellent,70.78,Pass
STU01355,Tina Walter,16,Female,1.3,91.4,46.4,84.4,97.0,7,8.2,Yes,Postgraduate,Middle,Yes,Excellent,63.21,Pass
STU01356,Laura Benson,21,Female,3.2,67.7,71.4,82.6,77.5,30,5.2,Yes,Graduate,Middle,No,Average,73.2,Pass
STU01357,Kristine Carrillo,21,Female,4.2,89.6,60.9,67.6,84.0,25,8.0,Yes,Diploma,Middle,Yes,Excellent,72.03,Pass
STU01358,Tonya Ellis,18,Female,1.7,99.8,37.7,31.0,92.3,9,5.5,Yes,Graduate,High,No,Average,57.36,Pass
STU01359,Kevin Johnson,21,Female,6.0,90.6,85.8,99.4,50.6,3,8.3,Yes,Postgraduate,High,No,Good,72.51,Pass
STU01360,Austin Schultz,22,Female,6.9,68.4,68.4,65.3,75.2,13,9.8,No,Postgraduate,Middle,No,Poor,64.37,Pass
STU01361,Megan Hall MD,15,Female,0.9,78.7,86.1,63.7,35.5,2,7.4,Yes,Graduate,Low,No,Average,47.65,Fail
STU01362,Kelli Smith,19,Male,6.9,76.1,90.7,86.4,78.5,24,4.0,No,Diploma,Middle,Yes,Excellent,71.7,Pass
